地區,村莊,名稱,貢獻,用途,用途等級,格數,CP
梅迪亞直轄領,爾提諾巴,石尾丘陵馬牧場3號,2,"倉庫
宿舍
精鍊廠
馬具製作工坊
居住地","2
2
1
2
1","5
2
　
　
　","2.5
1.0
　
　
　"
梅迪亞直轄領,爾提諾巴,克沙村莊2號,2,"倉庫
精鍊廠
農作物加工廠
居住地","2
1
1
1","5
　
　
　","2.5
　
　
　"
梅迪亞直轄領,爾提諾巴,克沙村莊1-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
梅迪亞直轄領,爾提諾巴,克沙村莊1-2號,1,"倉庫
精鍊廠
蘑菇加工廠
居住地","1
1
1
1","3
　
　
　","3.0
　
　
　"
梅迪亞直轄領,爾提諾巴,克沙村莊1-3號,2,"倉庫
加工坊
工具工坊
居住地","2
1
2
1","5
　
　
　","2.5
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊1-4號,3,"倉庫
精鍊廠
造船廠
居住地","3
3
1
1","8
　
　
　","2.667
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊1-1號,1,"倉庫
農作物加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊1-2號,1,"倉庫
木材加工廠
礦物加工廠
居住地","1
1
1
1","3
　
　
　","3.0
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊1-3號,2,"倉庫
工具工坊
馬具製作工坊
家具工坊
居住地","2
2
1
1
1","5
　
　
　
　","2.5
　
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊2-1號1號室,1,"倉庫
魚加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊2-1號2號室,1,"倉庫
工具工坊
蘑菇加工廠
居住地","1
1
1
1","3
　
　
　","3.0
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊2-2號1樓,1,"倉庫
木工藝工坊
加工坊
殘月工坊
居住地","1
1
1
1
1","3
　
　
　
　","3.0
　
　
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊2-2號2樓,2,"倉庫
宿舍
家具工坊
居住地","2
2
2
1","5
2
　
　","2.5
1.0
　
　"
梅迪亞直轄領,塔利波村莊,塔利波村莊2-3號,3,"倉庫
精鍊廠
塔利波工坊
居住地","3
2
3
1","8
　
　
　","2.667
　
　
　"
梅迪亞直轄領,塔利波村莊,水噹噹村莊1-1號,1,"倉庫
魚加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,塔利波村莊,水噹噹村莊1-2號,1,"倉庫
工具工坊
家具工坊
礦物加工廠
居住地","1
1
1
1
1","3
　
　
　
　","3.0
　
　
　
　"
梅迪亞直轄領,塔利波村莊,水噹噹村莊2-1號,1,"倉庫
魚加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,塔利波村莊,水噹噹村莊2-2號,1,"倉庫
精鍊廠
木材加工廠
居住地","1
1
1
1","3
　
　
　","3.0
　
　
　"
梅迪亞直轄領,塔利波村莊,水噹噹村莊2-3號,1,"倉庫
手工藝工坊
居住地","2
1
1","5
　
　","5.0
　
　"
梅迪亞直轄領,塔利波村莊,修利農場1號,1,"倉庫
宿舍
農作物加工廠
居住地","1
1
1
1","3
1
　
　","3.0
1.0
　
　"
梅迪亞直轄領,塔利波村莊,修利農場2號,2,"倉庫
宿舍
工具工坊
居住地","2
2
1
1","5
2
　
　","2.5
1.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴1-1號1樓,2,"倉庫
工具工坊
礦物加工廠
居住地","1
1
1
1","3
　
　
　","1.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴1-1號2樓,2,"倉庫
家具工坊
居住地","2
1
1","5
　
　","2.5
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴1-2號,4,"倉庫
盔甲鍛造工坊
馬具製作工坊
居住地","3
2
1
1","8
　
　
　","2.0
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴2-1號1樓,1,"倉庫
蘑菇加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴2-1號2樓,4,"倉庫
精鍊廠
馬車零件工坊
居住地","3
2
1
1","8
　
　
　","2.0
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴2-2號,3,"倉庫
加工坊
居住地","3
1
1","8
　
　","2.667
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴2-3號,5,"倉庫
工具工坊
服裝製作廠
馬具製作工坊
居住地","4
3
2
3
1","12
　
　
　
　","2.4
　
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴3-1號,2,"倉庫
工具工坊
木材加工廠
居住地","1
1
1
1","3
　
　
　","1.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴3-2號,2,"倉庫
手工藝工坊
精鍊廠
居住地","2
1
1
1","5
　
　
　","2.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴3-3號,3,"倉庫
武器鍛造工坊
木工藝工坊
居住地","3
2
3
1","8
　
　
　","2.667
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴3-4號,3,"倉庫
盔甲鍛造工坊
居住地","3
4
1","8
　
　","2.667
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴3-5號,4,"倉庫
船舶零件工坊
家具工坊
居住地","5
3
4
1","16
　
　
　","4.0
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴4-1號,1,"倉庫
木材加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴4-2號,3,"倉庫
馬具製作工坊
居住地","2
1
1","5
　
　","1.667
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴4-3號,2,"倉庫
精鍊廠
居住地","2
2
1","5
　
　","2.5
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴4-4號,2,"倉庫
家具工坊
居住地","3
3
1","8
　
　","4.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴4-5號,3,"倉庫
加工坊
船舶零件工坊
居住地","5
5
3
1","16
　
　
　","5.333
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-1號,2,"倉庫
木工藝工坊
居住地","2
2
1","5
　
　","2.5
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-2號,3,"倉庫
加工坊
攻城武器製作廠
居住地","2
3
2
1","5
　
　
　","1.667
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-3號,5,"倉庫
木工藝工坊
居住地","4
4
1","12
　
　","2.4
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-4號,1,"倉庫
農作物加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-5號,3,"倉庫
工具工坊
居住地","2
2
1","5
　
　","1.667
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-6號,2,"倉庫
武器鍛造工坊
手工藝工坊
居住地","2
2
3
1","5
　
　
　","2.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-7號,2,"倉庫
精鍊廠
攻城武器製作廠
居住地","3
2
3
1","8
　
　
　","4.0
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴5-8號,3,"倉庫
盔甲鍛造工坊
精鍊廠
馬車製作廠
摩諾斯加工坊
居住地","5
5
3
3
3
1","16
　
　
　
　
　","5.333
　
　
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-2號,2,"倉庫
宿舍
盔甲鍛造工坊
居住地","2
2
1
1","5
2
　
　","2.5
1.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-3號1樓,1,"倉庫
宿舍
工具工坊
居住地","1
2
2
1","3
2
　
　","3.0
2.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-3號2樓,4,"倉庫
手工藝工坊
居住地","4
4
1","12
　
　","3.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-4號,3,"倉庫
宿舍
手工藝工坊
精鍊廠
居住地","3
3
3
2
1","8
4
　
　
　","2.667
1.333
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-5號,2,"倉庫
加工坊
服裝製作廠
攻城武器製作廠
居住地","3
4
2
3
1","8
　
　
　
　","4.0
　
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴6-6號,4,"倉庫
居住地","5
1","16
　","4.0
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴7-1號,5,"倉庫
精鍊廠
造船廠
風險資產管理所
居住地","5
3
2
1
1","16
　
　
　
　","3.2
　
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴7-2號,3,"倉庫
加工坊
工具工坊
居住地","3
3
3
1","8
　
　
　","2.667
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴8-1號,2,"倉庫
精鍊廠
魚加工廠
居住地","1
1
1
1","3
　
　
　","1.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴8-2號,2,"倉庫
船舶零件工坊
家具工坊
居住地","2
1
2
1","5
　
　
　","2.5
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴8-3號,4,"倉庫
馬具製作工坊
居住地","3
2
1","8
　
　","2.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴8-4號,5,"倉庫
盔甲鍛造工坊
馬車零件工坊
居住地","5
5
3
1","16
　
　
　","3.2
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴9號,5,"倉庫
馬牧場
攻城武器製作廠
居住地","4
4
2
1","12
4
　
　","2.4
0.8
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴10-1號,2,"倉庫
宿舍
礦物加工廠
居住地","1
1
1
1","3
1
　
　","1.5
0.5
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴10-2號,3,"倉庫
宿舍
精鍊廠
居住地","2
2
1
1","5
2
　
　","1.667
0.667
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴10-3號,2,"倉庫
木工藝工坊
居住地","3
2
1","8
　
　","4.0
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴10-4號,5,"倉庫
武器鍛造工坊
家具工坊
居住地","4
4
4
1","12
　
　
　","2.4
　
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴7-4號,2,"倉庫
魚加工廠
居住地","1
1
1","3
　
　","1.5
　
　"
梅迪亞直轄領,爾提諾巴,爾提諾巴7-3號,3,"倉庫
盔甲鍛造工坊
木工藝工坊
居住地","2
2
1
1","5
　
　
　","1.667
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-1號1樓,1,"倉庫
宿舍
工具工坊
居住地","1
1
1
1","3
1
　
　","3.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-1號2樓,2,"倉庫
宿舍
盔甲鍛造工坊
居住地","2
2
1
1","5
2
　
　","2.5
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-2號,3,"倉庫
宿舍
木材加工廠
居住地","2
3
1
1","5
4
　
　","1.667
1.333
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-3號1樓,2,"倉庫
宿舍
手工藝工坊
居住地","3
2
3
1","8
2
　
　","4.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-3號2樓,3,"倉庫
加工坊
精鍊廠
居住地","4
2
2
1","12
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-4號1樓,2,"倉庫
木工藝工坊
居住地","2
3
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞1-4號2樓,4,"倉庫
武器鍛造工坊
居住地","5
4
1","16
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,"倉庫
宿舍
武器鍛造工坊
礦物加工廠
居住地","1
1
1
1
1","3
1
　
　
　","3.0
1.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號2樓,2,"倉庫
宿舍
魚加工廠
居住地","2
2
1
1","5
2
　
　","2.5
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-3號,3,"倉庫
加工坊
居住地","4
1
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號1樓,2,"倉庫
工具工坊
居住地","2
3
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號2樓,2,"倉庫
馬車零件工坊
居住地","3
3
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號1號室,3,"倉庫
居住地","3
1","8
　","2.667
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號2號室,3,"倉庫
手工藝工坊
居住地","4
4
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-6號,4,"倉庫
精鍊廠
摩諾斯加工坊
居住地","5
3
3
1","16
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,"倉庫
宿舍
武器鍛造工坊
礦物加工廠
居住地","2
1
1
1
1","5
1
　
　
　","5.0
1.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號2樓,3,"倉庫
居住地","3
1","8
　","2.667
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-3號,2,"倉庫
手工藝工坊
蘑菇加工廠
居住地","2
2
1
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,"倉庫
加工坊
工具工坊
家具工坊
居住地","3
2
3
3
1","8
　
　
　
　","2.667
　
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-5號,2,"倉庫
盔甲鍛造工坊
居住地","3
2
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號1樓,2,"倉庫
木工藝工坊
居住地","4
4
1","12
　
　","6.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號2樓,3,"倉庫
精鍊廠
居住地","4
3
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號1樓,1,"倉庫
宿舍
工具工坊
居住地","1
1
1
1","3
1
　
　","3.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號2樓,3,"倉庫
加工坊
精鍊廠
居住地","2
1
1
1","5
　
　
　","1.667
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓1號,2,"倉庫
武器鍛造工坊
農作物加工廠
居住地","3
1
1
1","8
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓2號,4,"倉庫
手工藝工坊
居住地","4
3
1","12
　
　","3.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號2樓,5,"倉庫
木工藝工坊
居住地","5
3
1","16
　
　","3.2
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號1樓,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號2樓,2,"倉庫
居住地","3
1","8
　","4.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號1樓,2,"倉庫
木材加工廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號2樓,3,"倉庫
手工藝工坊
居住地","4
3
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號1樓,2,"倉庫
武器鍛造工坊
農作物加工廠
居住地","2
2
1
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號2樓,3,"倉庫
工具工坊
居住地","3
3
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號1樓,2,"倉庫
精鍊廠
居住地","3
2
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號2樓,3,"倉庫
木工藝工坊
居住地","4
4
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號1樓,1,"倉庫
宿舍
居住地","2
1
1","5
1
　","5.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,"倉庫
手工藝工坊
加工坊
礦物加工廠
居住地","3
2
1
1
1","8
　
　
　
　","2.667
　
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓1號,2,"倉庫
木工藝工坊
工具工坊
居住地","2
1
2
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓2號,3,"倉庫
武器鍛造工坊
居住地","4
2
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號2樓3號,5,"倉庫
精鍊廠
蘑菇加工廠
居住地","5
2
1
1","16
　
　
　","3.2
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號1樓,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號2樓,2,"倉庫
木工藝工坊
馬車零件工坊
居住地","3
1
1
1","8
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號3樓,3,"倉庫
武器鍛造工坊
居住地","4
2
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號1樓,3,"倉庫
手工藝工坊
木材加工廠
居住地","3
2
1
1","8
　
　
　","2.667
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號2樓,4,"倉庫
精鍊廠
魚加工廠
居住地","5
2
1
1","16
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-1號,1,"倉庫
宿舍
工具工坊
居住地","1
1
1
1","3
1
　
　","3.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,"倉庫
宿舍
木工藝工坊
礦物加工廠
居住地","2
1
1
1
1","5
1
　
　
　","5.0
1.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號2樓,2,"倉庫
魚加工廠
居住地","3
1
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號1樓,2,"倉庫
精鍊廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號2樓,3,"倉庫
居住地","3
1","8
　","2.667
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號1樓,2,"倉庫
盔甲鍛造工坊
馬車零件工坊
居住地","2
3
2
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號2樓,3,"倉庫
居住地","4
1","12
　","4.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號1樓,3,"倉庫
手工藝工坊
居住地","4
4
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號2樓,4,"倉庫
武器鍛造工坊
居住地","5
4
1","16
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,"倉庫
手工藝工坊
加工坊
木材加工廠
居住地","2
1
1
1
1","5
　
　
　
　","2.5
　
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-3號,2,"倉庫
蘑菇加工廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號1樓,2,"倉庫
木工藝工坊
居住地","3
3
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號2樓,3,"倉庫
工具工坊
居住地","4
4
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號1樓,3,"倉庫
武器鍛造工坊
居住地","3
3
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號2樓,4,"倉庫
精鍊廠
居住地","5
3
1","16
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞10-1號1樓1號,2,"倉庫
農作物加工廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞10-1號1樓2號,3,"倉庫
工具工坊
居住地","3
2
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞10-1號2樓,4,"倉庫
手工藝工坊
加工坊
居住地","5
1
2
1","16
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞10-2號,5,"倉庫
武器鍛造工坊
木工藝工坊
礦物加工廠
居住地","5
3
2
1
1","16
　
　
　
　","3.2
　
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-2號1樓,1,"倉庫
宿舍
手工藝工坊
居住地","2
1
1
1","5
1
　
　","5.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-2號2樓,2,"倉庫
魚加工廠
木材加工廠
居住地","3
1
1
1","8
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-3號,2,"倉庫
木工藝工坊
精鍊廠
居住地","2
2
1
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-4號1樓,2,"倉庫
居住地","2
1","5
　","2.5
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-4號2樓,3,"倉庫
工具工坊
居住地","4
4
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-5號1樓,3,"倉庫
加工坊
居住地","3
4
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞11-5號2樓,4,"倉庫
盔甲鍛造工坊
居住地","5
5
1","16
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞12-1號1樓,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞12-1號2樓,3,"倉庫
加工坊
居住地","3
2
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞12-2號1樓,2,"倉庫
盔甲鍛造工坊
木工藝工坊
礦物加工廠
居住地","2
1
1
1
1","5
　
　
　
　","2.5
　
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞12-2號2樓,3,"倉庫
工具工坊
蘑菇加工廠
居住地","4
3
1
1","12
　
　
　","4.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞12-3號,5,"倉庫
居住地","5
1","16
　","3.2
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-1號1樓,1,"倉庫
宿舍
工具工坊
居住地","1
1
1
1","3
1
　
　","3.0
1.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-1號2樓,2,"倉庫
精鍊廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-2號1樓,1,"倉庫
木材加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-2號2樓,2,"倉庫
農作物加工廠
居住地","3
1
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-3號,3,"倉庫
木工藝工坊
居住地","3
2
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-4號1樓,3,"倉庫
盔甲鍛造工坊
居住地","4
3
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞13-4號2樓,4,"倉庫
加工坊
居住地","5
5
1","16
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-1號1樓,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-1號2樓,2,"倉庫
魚加工廠
居住地","2
1
1","5
　
　","2.5
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-2號1樓,2,"倉庫
精鍊廠
木材加工廠
居住地","2
1
1
1","5
　
　
　","2.5
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-2號2樓,3,"倉庫
馬車零件工坊
居住地","4
2
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-3號1樓,2,"倉庫
居住地","2
1","5
　","2.5
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-3號2樓,3,"倉庫
加工坊
居住地","4
3
1","12
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞14-4號,5,"倉庫
盔甲鍛造工坊
居住地","5
4
1","16
　
　","3.2
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-1號1樓,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-1號2樓,2,"倉庫
宿舍
居住地","2
2
1","5
2
　","2.5
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-2號1樓,1,"倉庫
礦物加工廠
居住地","1
1
1","3
　
　","3.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-2號2樓,2,"倉庫
蘑菇加工廠
居住地","3
1
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-3號1樓,2,"倉庫
居住地","2
1","5
　","2.5
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-3號2樓,4,"倉庫
居住地","4
1","12
　","3.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-4號,2,"倉庫
盔甲鍛造工坊
居住地","3
3
1","8
　
　","4.0
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-5號1樓,3,"倉庫
加工坊
居住地","3
4
1","8
　
　","2.667
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞15-5號2樓,4,"倉庫
精鍊廠
家具工坊
居住地","4
3
5
1","12
　
　
　","3.0
　
　
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞16-1號,1,"倉庫
宿舍
居住地","1
1
1","3
1
　","3.0
1.0
　"
瓦倫西亞,首都瓦倫西亞,瓦倫西亞16-2號1樓,2,"倉庫
盔甲鍛造工坊
木材加工廠
居住地","2
1
1
1","5
　
　
　","2.5
　
　
　"
